PassengerId,Probability
5516_01,0.20134607
5518_01,0.41235864
5519_01,0.45143622
5525_01,0.17221281
5532_01,0.65792954
5533_01,0.20894796
5534_01,0.6535212
5542_01,0.052932568
5547_01,0.53047955
5548_01,0.9806768
5549_01,0.99998516
5553_01,0.99522424
5553_02,0.76442224
5554_01,0.532481
5558_01,0.07320462
5562_01,0.9999998
5562_02,1.0
5564_01,0.12399755
5565_01,0.31764296
5567_01,0.24195087
5570_01,0.86264235
5576_01,0.4582886
5577_01,0.8566115
5577_02,0.722546
5577_03,0.8574573
5577_04,0.56866664
5577_05,0.7100084
5579_01,0.9956673
5584_01,0.99821794
5584_02,0.0040373774
5588_01,0.053636722
5588_02,0.9999948
5588_03,0.99995923
5588_04,0.9339216
5588_05,0.9999911
5590_01,0.48109797
5593_01,0.15066676
5597_01,0.86695975
5600_01,0.68674886
5604_01,0.085395545
5605_01,0.27031764
5607_01,0.46471345
5612_01,0.9743847
5617_01,0.2057982
5620_01,0.45939198
5620_02,0.0084876185
5621_01,0.2014575
5624_01,0.9755899
5630_01,0.9948342
5632_01,0.99852747
5633_01,0.23317726
5634_01,0.88738257
5635_01,0.10280678
5636_01,0.28320596
5638_01,0.9758962
5641_01,0.97508967
5649_01,0.99983543
5654_01,0.1753383
5656_01,0.36970598
5657_01,3.214362e-05
5658_01,0.020918556
5660_01,0.011486744
5664_01,0.9064165
5664_02,0.7347701
5664_03,0.8605187
5664_04,0.8366462
5665_01,0.13709907
5666_01,0.023649829
5668_01,0.9880031
5669_01,0.97586226
5670_01,0.85684764
5672_01,0.522323
5675_01,0.7519342
5676_01,0.34567025
5678_01,0.9989762
5678_02,0.4273478
5682_01,0.9961692
5683_01,0.03299792
5690_01,0.112799875
5691_01,0.9999396
5694_01,0.9962481
5697_01,0.29412237
5699_01,0.2020539
5703_01,0.22921166
5708_01,0.5310565
5715_01,0.9903554
5715_02,0.99976957
5720_01,0.83942705
5720_02,0.45956567
5731_01,0.0052667353
5731_02,0.45939198
5734_01,0.9999608
5734_02,0.012352977
5741_01,0.024830185
5743_01,0.112677045
5745_01,0.87472934
5749_01,0.15082178
5752_01,0.09387886
5753_01,0.22273761
5754_01,6.153841e-07
5759_01,0.9675476
5760_01,0.2578584
5762_01,0.17922029
5766_01,0.99985856
5770_01,1.0
5774_01,0.2693566
5775_01,0.9979245
5782_01,0.30731973
5782_02,0.2275255
5782_03,0.73590815
5782_04,0.5954101
5784_01,0.7338183
5787_01,0.44268918
5787_02,0.47945404
5787_03,0.62888217
5789_01,0.79347944
5789_02,0.84004474
5797_01,0.99999994
5798_01,0.2271457
5801_01,0.68809783
5803_01,0.5247725
5805_01,0.15514603
5807_01,0.20764235
5815_01,0.009201219
5815_02,0.00017813384
5815_03,0.027454445
5815_04,0.0
5830_01,0.95758504
5832_01,0.08290182
5833_01,0.19184077
5838_01,0.32422322
5841_01,0.99590355
5841_02,0.9999257
5841_03,0.9955931
5845_01,0.6781108
5850_01,0.9999998
5851_01,0.19921541
5851_02,0.9998399
5853_01,0.030086692
5862_01,0.35092625
5864_01,0.6328667
5865_01,0.031471048
5866_01,0.28232187
5870_01,0.5194069
5872_01,0.5387331
5873_01,0.13637738
5873_02,0.4834487
5873_03,0.09419568
5881_01,0.99999803
5883_01,0.9956605
5884_01,0.21791643
5892_01,0.012615323
5893_01,0.11649529
5893_02,0.45939198
5895_01,0.0008674299
5896_01,0.37060466
5899_01,0.27226755
5904_01,0.99989814
5904_02,0.009158811
5910_01,0.027073275
5911_01,0.67749476
5911_02,0.2919924
5911_03,0.021206973
5911_04,0.45939198
5911_05,0.42382792
5911_06,0.9949645
5914_01,0.9724961
5917_01,0.85809636
5918_01,0.51677966
5926_01,0.5208644
5929_01,0.91088
5932_01,0.16522954
5935_01,0.15428475
5936_01,0.9046574
5936_02,0.99970835
5936_03,1.6023709e-09
5936_04,0.45939198
5936_05,5.723262e-12
5937_01,0.9769127
5940_01,0.28629297
5942_01,0.99292755
5942_02,0.9999915
5943_01,0.018470742
5948_01,0.055878066
5958_01,0.5347239
5961_01,0.999725
5961_02,0.9999919
5962_01,0.49870646
5964_01,0.99999994
5964_02,1.0
5966_01,0.81717455
5966_02,0.96872157
5978_01,0.26259893
5978_02,0.45939198
5979_01,0.5066539
5982_01,0.07507999
5996_01,0.96413743
5997_01,0.67090094
5997_02,0.9999997
6002_01,0.4416564
6005_01,0.8752813
6005_02,0.7154056
6005_03,0.89966345
6005_04,5.137622e-09
6005_05,0.80257034
6009_01,0.00022444912
6009_02,4.5991046e-06
6012_01,0.017595047
6013_01,0.51837194
6018_01,0.20467271
6021_01,0.97326565
6023_01,0.14887758
6037_01,0.65951484
6044_01,0.18530037
6044_02,0.45939198
6046_01,0.70413
6050_01,0.9986577
6051_01,1.1071315e-07
6051_02,0.12935828
6053_01,0.10182176
6056_01,0.0011283632
6057_01,0.52394724
6060_01,0.061802883
6063_01,0.8635189
6072_01,0.19024482
6074_01,0.8854218
6074_02,0.67904437
6074_03,0.99876505
6078_01,0.85059637
6079_01,0.5142916
6081_01,0.8699525
6081_02,0.5190985
6081_03,0.9999653
6081_04,0.99885476
6083_01,0.16198248
6084_01,0.8543664
6088_01,0.45242727
6089_01,0.9734227
6093_01,0.50008464
6097_01,0.42192984
6100_01,0.60315764
6104_01,0.99741715
6113_01,0.08625929
6114_01,0.24708532
6119_01,0.9997214
6119_02,0.76726997
6119_03,0.99999285
6125_01,0.12202542
6129_01,0.057653457
6131_01,0.09186487
6134_01,0.94483155
6140_01,0.08474398
6142_01,0.00033025478
6142_02,0.97555417
6144_01,0.5137118
6147_01,0.12421486
6151_01,0.0018062503
6151_02,0.99907047
6154_01,0.7923862
6159_01,0.2991585
6160_01,0.24728903
6160_02,0.8410094
6161_01,0.70614964
6164_01,0.99849135
6165_01,0.50992393
6177_01,1.6765636e-05
6183_01,0.054936193
6185_01,7.739288e-24
6187_01,0.9999467
6188_01,0.51166606
6190_01,0.48535234
6193_01,0.9933565
6193_02,0.99884206
6193_03,0.016252475
6193_04,0.2929839
6195_01,0.2565059
6196_01,0.99949235
6197_01,0.6379355
6198_01,0.20944454
6202_01,0.74635875
6203_01,3.9549424e-22
6204_01,0.9925144
6209_01,3.5765971e-12
6209_02,0.9998183
6210_01,0.9999875
6212_01,0.50998
6214_01,0.4335674
6217_01,0.99997514
6217_02,0.00033684104
6221_01,0.99990505
6226_01,0.10099753
6231_01,0.92362684
6231_02,0.85220265
6231_03,0.33443642
6233_01,0.2744492
6233_02,0.57671493
6233_03,0.9566121
6235_01,0.9958276
6240_01,0.92684305
6242_01,0.9999969
6244_01,0.051911406
6244_02,0.99395347
6247_01,0.07649196
6255_01,0.9964646
6257_01,0.51428324
6257_02,0.15948309
6257_03,0.6135044
6258_01,0.47059974
6259_01,0.47897753
6260_01,0.025694052
6260_02,0.006697785
6261_01,0.42724517
6261_02,0.46451396
6267_01,6.334593e-11
6267_02,0.45939198
6267_03,0.99953246
6267_04,0.9999529
6267_05,1.0
6267_06,0.99903065
6269_01,0.75536674
6269_02,0.00025855974
6269_03,0.9999999
6272_01,0.47902787
6272_02,0.9999313
6275_01,0.41484436
6278_01,0.99990284
6278_02,0.9999976
6284_01,0.99745256
6286_01,0.7845309
6286_02,0.76898015
6287_01,0.24331105
6287_02,0.16515875
6288_01,0.9999795
6288_02,0.06713432
6288_03,0.99999976
6288_04,0.9999942
6291_01,0.21941417
6294_01,0.9701843
6295_01,0.9999992
6295_02,0.2932054
6298_01,0.9973624
6303_01,0.12335322
6306_01,0.9813224
6307_01,0.19058904
6310_01,0.071037084
6311_01,0.8878605
6312_01,0.6152257
6312_02,6.66936e-19
6314_01,0.2549193
6329_01,0.5935824
6332_01,0.5244822
6332_02,0.46347848
6332_03,0.5378643
6332_04,0.26923245
6332_05,0.011650222
6332_06,0.8523445
6332_07,0.31770885
6332_08,0.24487615
6333_01,0.08173452
6336_01,0.4284406
6337_01,0.9613904
6342_01,0.5929693
6342_02,0.034295868
6345_01,0.9996739
6345_02,0.9999988
6350_01,0.46251094
6352_01,1.0
6352_02,1.0
6358_01,0.5866109
6358_02,0.47633415
6359_01,0.052510712
6362_01,0.33686888
6364_01,0.96150327
6375_01,0.05846916
6377_01,0.9998453
6379_01,0.018881578
6382_01,0.097232245
6383_01,0.9677873
6383_02,0.84640837
6383_03,0.7757501
6384_01,0.5014367
6386_01,0.3148796
6387_01,0.2335848
6389_01,0.013969103
6391_01,0.9986851
6391_02,0.9999474
6392_01,0.99981296
6393_01,0.4585436
6395_01,0.45939198
6401_01,0.93071735
6401_02,0.00077735225
6403_01,0.11322082
6410_01,0.24077089
6410_02,0.0010289189
6417_01,0.99988
6420_01,0.6656475
6423_01,2.493986e-17
6425_01,0.06714736
6425_02,0.71367085
6426_01,0.07930569
6427_01,0.99875224
6429_01,0.95523864
6435_01,0.19655697
6438_01,0.0037705277
6440_01,0.62649024
6441_01,0.16420832
6445_01,0.006745762
6460_01,0.9887388
6465_01,0.6420791
6466_01,0.16277647
6467_01,3.6681773e-21
6469_01,0.8292929
6474_01,0.84027743
6476_01,0.06763099
6479_01,0.90906626
6479_02,0.663766
6483_01,0.9973961
6484_01,0.31814885
6486_01,0.99930364
6491_01,0.18561463
6491_02,0.36753118
6491_03,0.7874606
6495_01,0.24990101
6496_01,0.5021801
6496_02,0.45853746
6497_01,0.47738433
6498_01,0.68387413
6499_01,0.34759963
6499_02,0.17214441
6499_03,0.53260803
6499_04,0.45939198
6499_05,0.0036048274
6499_06,0.84524906
6499_07,0.48906526
6499_08,0.5554249
6504_01,0.9988915
6504_02,1.0
6505_01,0.24103199
6506_01,0.08208986
6506_02,0.4281994
6507_01,0.6777236
6515_01,0.5467166
6516_01,0.99995565
6516_02,0.99999994
6518_01,0.99955314
6519_01,0.0067905583
6521_01,0.19586281
6524_01,0.17182873
6527_01,0.6319237
6528_01,0.62580144
6532_01,0.18127926
6533_01,0.5041766
6533_02,0.13503617
6534_01,0.25304255
6536_01,0.26447475
6537_01,0.11014343
6538_01,0.27741972
6542_01,0.0725172
6543_01,0.7738655
6550_01,9.054774e-06
6551_01,0.64011526
6554_01,0.45939198
6555_01,0.4419889
6559_01,0.75367
6559_02,0.6567359
6559_03,0.5270184
6564_01,0.45939198
6564_02,0.99659795
6566_01,0.16326714
6571_01,0.26283374
6575_01,0.99999857
6576_01,0.998712
6577_01,0.67972773
6577_02,0.12076082
6577_03,0.8273021
6579_01,0.6104791
6581_01,0.19634727
6584_01,0.9999993
6586_01,0.038079232
6587_01,0.88728243
6589_01,0.9939077
6596_01,0.5598359
6596_02,0.0078017605
6597_01,0.22134821
6600_01,0.98706543
6600_02,0.07073157
6605_01,0.95033556
6605_02,0.82719994
6607_01,0.7504353
6610_01,0.5071481
6612_01,0.8232439
6612_02,0.3944321
6612_03,0.09180002
6612_04,0.46370363
6612_05,0.18642022
6612_06,0.99950093
6615_01,0.9983533
6617_01,0.9973909
6617_02,0.9999938
6617_03,0.9999946
6619_01,4.9179103e-05
6627_01,0.52595764
6629_01,0.9709197
6632_01,0.22067672
6636_01,0.93708557
6640_01,0.9999521
6644_01,0.3695609
6648_01,0.6082895
6651_01,0.2228585
6653_01,0.9865829
6657_01,0.87477213
6658_01,0.9831831
6658_02,0.98937356
6658_03,0.008487482
6661_01,0.5612233
6666_01,0.21050677
6677_01,0.6078127
6678_01,0.14158736
6678_02,0.9999981
6679_01,0.14546952
6682_01,0.9981124
6682_02,0.72458005
6685_01,0.013370185
6686_01,0.22433907
6687_01,0.1468306
6688_01,0.9960681
6689_01,0.10378878
6689_02,0.79827976
6690_01,0.93374705
6695_01,0.4034209
6696_01,0.6646582
6700_01,0.50116944
6700_02,0.039076246
6701_01,0.99999285
6703_01,0.00040706346
6704_01,0.28267774
6705_01,0.29539812
6710_01,0.9418526
6712_01,0.17193039
6714_01,0.59828454
6715_01,0.1539704
6716_01,0.06227554
6717_01,0.99993134
6723_01,0.18891281
6728_01,1.0
6732_01,0.2866088
6733_01,0.81864375
6735_01,0.122582585
6737_01,0.45810598
6738_01,0.44207764
6738_02,0.9999999
6740_01,0.015688304
6743_01,0.99972147
6752_01,0.24460918
6752_02,0.3287618
6752_03,0.059479725
6755_01,0.26767436
6759_01,0.6018016
6767_01,0.0008560841
6767_02,0.87884694
6768_01,0.15295507
6769_01,0.99968547
6770_01,0.9987836
6770_02,0.99991596
6770_03,0.9999967
6771_01,0.1379755
6772_01,0.5046749
6772_02,0.45838618
6777_01,0.99997455
6781_01,0.9510801
6783_01,0.50043416
6785_01,0.50198686
6790_01,0.19181064
6791_01,0.81363857
6793_01,0.8328045
6793_02,0.9992019
6795_01,0.012659131
6797_01,0.23411928
6803_01,0.53083956
6804_01,0.6976996
6807_01,0.39460182
6807_02,0.46082348
6809_01,0.08194307
6811_01,0.61402893
6812_01,0.3677676
6812_02,0.33455586
6815_01,0.26882076
6819_01,0.31973064
6819_02,0.8046789
6819_03,0.71151644
6823_01,0.8164222
6828_01,0.9279409
6830_01,0.60686105
6835_01,0.6988336
6835_02,0.45314902
6836_01,0.4269681
6838_01,0.8715473
6838_02,2.9503146e-25
6838_03,8.464364e-10
6842_01,0.15284248
6845_01,0.9975521
6846_01,0.008819438
6847_01,2.1904409e-05
6849_01,9.826666e-10
6852_01,0.7301063
6852_02,0.13333403
6855_01,0.24369302
6856_01,0.005987966
6860_01,0.27273005
6867_01,0.43678614
6870_01,0.0031928865
6872_01,0.50297666
6874_01,0.7819541
6875_01,0.074042715
6875_02,0.06369983
6875_03,0.93981713
6876_01,0.755194
6876_02,0.62248415
6876_03,0.7260122
6877_01,0.14666119
6878_01,0.99974966
6881_01,0.45336962
6884_01,0.5092499
6886_01,0.82401294
6888_01,0.45737174
6888_02,0.99960047
6888_03,0.9960165
6888_04,0.0004910984
6890_01,0.124107376
6897_01,0.20187856
6904_01,0.5079079
6904_02,0.48389238
6904_03,0.45939198
6909_01,0.99580634
6914_01,0.8917773
6916_01,0.9990547
6919_01,0.62325525
6922_01,0.5998155
6923_01,0.9971591
6927_01,0.09569583
6933_01,0.9987002
6933_02,0.39450902
6935_01,0.20574975
6936_01,0.01909455
6936_02,0.0013941587
6936_03,0.9999907
6938_01,0.5017487
6941_01,0.50891227
6942_01,0.8945794
6948_01,0.90232176
6952_01,0.99774003
6953_01,0.2576857
6955_01,0.19732411
6956_01,0.12655456
6958_01,0.32982796
6959_01,0.021059332
6959_02,0.8006917
6959_03,0.9706946
6961_01,0.26582018
6961_02,2.6877358e-11
6965_01,0.99832696
6969_01,0.0026740083
6974_01,0.1401711
6975_01,0.04270154
6983_01,0.9984218
6983_02,2.6496631e-05
6986_01,0.6905085
6986_02,0.14373375
6986_03,0.941447
6986_04,0.43362063
6986_05,0.34653905
6986_06,0.79397804
6986_07,0.59622574
6986_08,0.47772488
6989_01,0.83609617
6993_01,0.2043319
7000_01,0.9997718
7003_01,0.24689461
7009_01,0.1336082
7009_02,0.002751165
7012_01,0.99799585
7023_01,0.22099045
7024_01,0.62274146
7030_01,0.26666743
7033_01,0.23391482
7035_01,0.8274035
7043_01,0.7752147
7046_01,1.0536353e-11
7046_02,0.073644936
7046_03,0.0036448264
7054_01,0.9999906
7054_02,0.99999994
7055_01,0.9999291
7063_01,0.34169465
7063_02,2.8971586e-11
7064_01,0.82764643
7065_01,0.9710381
7066_01,0.11390675
7066_02,0.7312206
7067_01,0.7578144
7067_02,0.66207844
7067_03,0.1806848
7070_01,0.7295488
7075_01,0.01296892
7076_01,0.50054896
7081_01,0.99999994
7081_02,0.9999684
7100_01,0.99634945
7100_02,5.6556615e-07
7101_01,1.2872986e-12
7101_02,0.00024240381
7102_01,0.996289
7103_01,0.07132227
7103_02,0.9999996
7107_01,0.5904764
7108_01,0.35454118
7112_01,0.68940777
7115_01,0.9968371
7122_01,0.5941844
7123_01,0.28138238
7124_01,0.9794193
7124_02,0.99987334
7124_03,0.22827941
7125_01,0.994572
7129_01,0.5679164
7130_01,0.58954895
7130_02,0.504285
7130_03,0.43757203
7130_04,0.2470135
7130_05,0.32228294
7130_06,0.9801735
7130_07,0.055394437
7131_01,0.48459774
7135_01,0.804777
7135_02,0.47971538
7135_03,0.96626836
7135_04,0.5272758
7136_01,0.7639354
7138_01,0.0632524
7139_01,0.0022310053
7141_01,0.23381315
7145_01,0.18639863
7146_01,0.013866007
7147_01,0.99999875
7150_01,0.28062105
7150_02,0.46203822
7153_01,0.1829488
7154_01,0.20890151
7158_01,0.24590082
7163_01,0.9875231
7163_02,0.9999169
7163_03,1.1380511e-17
7164_01,0.20236199
7169_01,0.83236027
7172_01,0.005934168
7172_02,0.053122904
7174_01,0.14789093
7178_01,0.9967909
7183_01,0.48417962
7185_01,0.99999774
7195_01,0.7306498
7196_01,0.999641
7198_01,0.5906428
7201_01,0.08846853
7204_01,0.010079947
7209_01,0.7195816
7209_02,0.8101406
7211_01,0.03007399
7212_01,0.91597044
7213_01,0.5938704
7220_01,0.020713236
7222_01,0.45672435
7223_01,0.9994585
7228_01,0.8011641
7231_01,0.23515917
7237_01,0.7710072
7239_01,0.49977496
7241_01,0.6662358
7241_02,1.0608128e-13
7243_01,0.7841218
7243_02,0.6470556
7243_03,0.73870206
7243_04,0.27422374
7243_05,0.97912246
7244_01,0.7082399
7245_01,0.9135969
7248_01,0.11739596
7248_02,0.9998318
7251_01,0.59155786
7254_01,0.054566164
7262_01,0.04827396
7263_01,0.33006385
7264_01,0.09994634
7265_01,0.22936797
7266_01,0.25234503
7266_02,0.73510075
7266_03,0.8411537
7269_01,0.050303
7269_02,0.4675454
7272_01,0.59336233
7275_01,0.89822334
7281_01,0.9790717
7282_01,0.58402956
7286_01,0.26153734
7287_01,0.9999936
7288_01,0.23005736
7291_01,0.7993381
7293_01,0.28926304
7294_01,0.32213587
7295_01,0.496027
7295_02,0.42518607
7299_01,0.5695654
7308_01,0.9999947
7312_01,0.9054674
7315_01,0.4954085
7316_01,0.37266478
7317_01,0.13523635
7318_01,0.021955056
7319_01,0.52357495
7319_02,0.45939198
7319_03,0.46807593
7325_01,0.06456146
7329_01,0.022881458
7329_02,0.45939198
7329_03,0.95130044
7333_01,0.1357574
7335_01,0.5844571
7345_01,0.010620652
7348_01,0.026342286
7348_02,0.99999964
7348_03,0.9993633
7349_01,0.1340331
7352_01,0.080805436
7354_01,0.982248
7354_02,0.9502777
7354_03,0.99999315
7354_04,2.7206343e-17
7354_05,0.9999999
7354_06,0.2415989
7355_01,0.030631872
7357_01,0.82181454
7362_01,0.28554374
7363_01,0.54129255
7364_01,0.7825631
7368_01,0.9973909
7369_01,0.009974272
7373_01,0.99968964
7373_02,0.99999976
7375_01,0.53855777
7378_01,0.029885132
7380_01,0.91925824
7380_02,0.9999288
7380_03,3.0203137e-06
7380_04,0.9873731
7381_01,0.6015228
7382_01,0.6784024
7383_01,0.65676963
7383_02,0.30163187
7384_01,0.1383716
7386_01,0.4856072
7389_01,0.9981101
7397_01,0.45939198
7400_01,0.120164745
7404_01,0.7689069
7407_01,0.1073496
7409_01,0.25655365
7409_02,0.5009744
7412_01,0.9999991
7413_01,0.5069208
7413_02,0.45939198
7414_01,0.08671958
7415_01,0.3105609
7417_01,0.10545656
7417_02,0.22008042
7420_01,0.26530856
7421_01,0.5949357
7421_02,0.4661498
7423_01,0.05778588
7423_02,0.99999166
7424_01,0.098109834
7426_01,0.99992067
7426_02,0.9999905
7426_03,0.99999994
7433_01,0.5778171
7434_01,0.04866819
7439_01,0.028655935
7439_02,0.9999994
7440_01,0.26592752
7441_01,0.99644977
7443_01,0.73445904
7451_01,0.40182817
7454_01,0.22458151
7463_01,0.1613927
7465_01,0.44515294
7466_01,0.059747133
7467_01,0.04962278
7468_01,0.7479805
7469_01,0.26593468
7470_01,0.7581571
7471_01,0.5054717
7471_02,0.31188652
7473_01,0.1769225
7473_02,0.44521567
7474_01,0.62307394
7476_01,0.8068066
7480_01,0.20724519
7482_01,0.99839306
7482_02,0.006486714
7489_01,0.45805156
7489_02,0.25022042
7489_03,0.45939198
7491_01,0.48156002
7493_01,0.43692398
7497_01,0.7242456
7511_01,0.73390925
7516_01,0.41217637
7519_01,0.08985275
7526_01,0.9999992
7528_01,0.6542959
7528_02,0.6827008
7528_03,0.12802544
7528_04,0.5753552
7530_01,0.98634106
7530_02,2.5258048e-06
7530_03,5.1451348e-06
7530_04,3.2857333e-24
7532_01,0.7787787
7537_01,0.71887714
7539_01,0.99320936
7539_02,0.6234444
7540_01,0.1891475
7541_01,0.9994256
7541_02,0.9694353
7541_03,0.45939198
7546_01,0.99999994
7547_01,0.47882152
7548_01,0.102415584
7551_01,0.59135866
7554_01,0.7072146
7555_01,0.8981675
7556_01,0.9999316
7556_02,0.99985844
7556_03,0.9781001
7556_04,0.9999998
7557_01,0.07680375
7557_02,0.99966764
7557_03,0.9994415
7558_01,0.028385364
7558_02,0.9999992
7562_01,0.13459465
7564_01,0.03332741
7566_01,0.43272564
7570_01,0.45939198
7570_02,0.010607048
7571_01,0.21737109
7575_01,0.23316486
7581_01,0.379922
7582_01,0.47262764
7582_02,0.45939198
7582_03,0.54032815
7582_04,0.4769292
7582_05,0.3730984
7587_01,0.4094921
7589_01,0.58819836
7590_01,0.4853994
7591_01,0.6956262
7591_02,0.4789932
7593_01,0.9949539
7597_01,0.48047376
7597_02,0.6383692
7597_03,0.04083303
7597_04,0.5411024
7597_05,0.074393265
7597_06,0.7131048
7597_07,0.18019535
7600_01,0.9238542
7600_02,0.43468434
7602_01,0.9997748
7603_01,0.4857125
7607_01,0.2551654
7610_01,0.75164974
7610_02,0.46893623
7611_01,0.014534773
7611_02,0.013637456
7612_01,0.061877426
7612_02,0.6705748
7613_01,0.99606043
7615_01,0.15339759
7617_01,0.44866368
7619_01,0.7084877
7629_01,0.95861053
7629_02,0.46582437
7629_03,0.91001296
7636_01,0.11283036
7637_01,0.996126
7637_02,0.0040257075
7637_03,0.9994489
7638_01,0.48074022
7642_01,0.99704003
7645_01,0.9999008
7648_01,0.6084417
7651_01,0.99730664
7653_01,0.1299945
7654_01,0.99795943
7655_01,0.7218099
7657_01,0.035900716
7658_01,0.99948895
7659_01,0.16907743
7662_01,0.99671155
7663_01,0.7783529
7664_01,0.12477559
7668_01,0.41325557
7672_01,4.2437896e-13
7673_01,0.29427263
7674_01,0.12951568
7675_01,0.16366524
7681_01,0.49286819
7685_01,0.6279879
7686_01,0.73181325
7695_01,0.28983995
7701_01,0.1320815
7704_01,0.65036035
7706_01,0.99998736
7718_01,0.9998124
7722_01,0.32520285
7725_01,0.99999577
7726_01,0.48125145
7730_01,0.08385847
7732_01,0.15592314
7733_01,0.042445853
7734_01,0.4375194
7735_01,0.014660273
7737_01,0.48127222
7740_01,0.55377895
7740_02,0.45939198
7745_01,0.47620463
7750_01,0.18837252
7756_01,0.9895331
7758_01,0.18114275
7759_01,0.48959064
7762_01,0.154326
7765_01,0.6774044
7765_02,0.6913169
7765_03,0.6223234
7766_01,0.27400842
7772_01,0.48118746
7779_01,0.52089643
7781_01,0.12284603
7792_01,0.9996261
7792_02,0.9999987
7792_03,0.9999995
7792_04,2.3429775e-06
7792_05,1.0
7794_01,0.07390936
7795_01,0.28963855
7795_02,0.5625662
7796_01,0.09530016
7798_01,0.2510727
7798_02,0.4995184
7799_01,0.66355443
7804_01,0.0017735629
7807_01,0.8479854
7811_01,0.48974958
7814_01,0.36321235
7817_01,0.25041825
7819_01,0.6539518
7822_01,0.34249508
7823_01,0.66841245
7825_01,2.1543274e-06
7825_02,0.65153664
7825_03,0.074714325
7826_01,0.99985754
7827_01,0.9999952
7836_01,0.024280954
7838_01,0.99976516
7844_01,0.026669303
7846_01,4.4198094e-09
7846_02,0.9999988
7854_01,0.2574823
7855_01,0.17169438
7857_01,0.5751051
7860_01,0.19685403
7862_01,0.4822321
7867_01,0.28567174
7869_01,0.1780792
7874_01,0.28890255
7874_02,0.7489066
7876_01,0.05160245
7880_01,0.9537425
7880_02,0.17555115
7887_01,0.48227742
7893_01,0.9956836
7893_02,0.99998873
7893_03,0.99998313
7893_04,0.9999905
7893_05,1.0
7896_01,0.3636639
7898_01,0.25719768
7900_01,0.21511647
7906_01,0.112431854
7909_01,0.3148687
7909_02,0.09010128
7911_01,0.6327823
7912_01,0.15552048
7915_01,0.5456372
7915_02,0.013994557
7915_03,0.46089306
7917_01,0.48275307
7921_01,0.5079552
7921_02,0.0751801
7923_01,0.37544957
7925_01,0.49041966
7927_01,0.53646076
7927_02,0.46061784
7927_03,0.48432946
7928_01,0.7182189
7931_01,0.5072347
7932_01,0.5847117
7933_01,0.9005118
7934_01,0.9949859
7934_02,0.99999934
7934_03,0.9999586
7938_01,0.0279205
7942_01,0.0059743864
7942_02,0.47658908
7948_01,0.116781026
7951_01,0.9999475
7953_01,0.10463951
7956_01,0.40545025
7959_01,0.4893863
7961_01,0.21432135
7963_01,0.6795641
7963_02,0.47420722
7963_03,0.7133133
7964_01,0.99924105
7965_01,0.6084255
7966_01,0.17010745
7969_01,0.614969
7971_01,0.99955595
7971_02,2.4826122e-07
7975_01,0.997008
7977_01,0.2231886
7978_01,0.44742024
7978_02,0.16720943
7979_01,0.15577658
7980_01,0.066713706
7991_01,4.7302308e-07
7991_02,0.17784254
7991_03,0.9999404
7991_04,0.9964267
7992_01,0.6752875
7997_01,0.6979606
7998_01,0.97547597
7998_02,0.99989575
7998_03,0.9999978
7998_04,0.99999714
8001_01,0.21794511
8002_01,0.29371908
8008_01,0.120039724
8009_01,0.56148016
8011_01,0.4923838
8013_01,0.58326757
8017_01,0.18607181
8022_01,0.65682054
8028_01,0.19377378
8033_01,0.005016264
8039_01,0.9999251
8039_02,0.9998665
8040_01,0.4468574
8041_01,0.00084668375
8041_02,0.99999946
8044_01,0.99999934
8045_01,0.38816825
8047_01,0.99994206
8048_01,0.9894689
8051_01,0.5322287
8051_02,0.65979564
8061_01,0.49008018
8061_02,0.48300487
8062_01,0.2391519
8065_01,0.28454944
8070_01,0.06993925
8073_01,0.48327965
8074_01,0.7168175
8080_01,0.99923563
8090_01,0.4837075
8093_01,0.15374221
8095_01,0.24044907
8096_01,0.9960617
8099_01,0.56431454
8100_01,0.5262329
8101_01,0.99876773
8104_01,0.5074216
8109_01,0.19109984
8110_01,0.08226247
8111_01,0.48972085
8113_01,0.80602413
8113_02,0.70293003
8113_03,0.6479489
8113_04,0.30273944
8114_01,0.49032077
8125_01,0.9992437
8125_02,0.99559325
8126_01,0.19491796
8127_01,0.45939198
8132_01,0.007270321
8134_01,0.7696768
8142_01,0.9999702
8145_01,0.6939011
8146_01,0.55968827
8151_01,0.2245116
8154_01,0.69843334
8155_01,0.55168283
8160_01,0.10952953
8163_01,0.5230179
8166_01,0.11180519
8169_01,0.42687553
8170_01,0.99956274
8172_01,0.99870545
8174_01,0.19570017
8179_01,0.99853164
8180_01,0.038077876
8181_01,0.0892982
8181_02,0.59727097
8181_03,0.99999774
8183_01,0.0875339
8184_01,0.16932091
8185_01,0.036406755
8187_01,0.17206706
8188_01,0.090477504
8193_01,0.575384
8195_01,0.99853736
8196_01,0.035909038
8196_02,0.63370574
8198_01,0.48404273
8201_01,0.9999991
8206_01,0.067031
8215_01,1.0
8223_01,0.53770447
8228_01,0.049740627
8230_01,0.104160935
8234_01,0.0073128343
8236_01,0.99997526
8240_01,0.99972206
8241_01,0.5503261
8245_01,0.4765268
8245_02,0.4835962
8246_01,0.45408657
8249_01,0.26533872
8250_01,0.4847361
8253_01,0.0004107694
8256_01,0.5213835
8258_01,0.0041759727
8262_01,0.5736294
8263_01,0.051829223
8269_01,0.48267964
8274_01,0.49473786
8278_01,0.5608953
8283_01,0.999937
8284_01,0.54283047
8284_02,0.4870095
8285_01,0.23901942
8286_01,0.9999308
